clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
58.1,59.63333333333333,58.1,59.06666666666667,59.333333333333336,58.766666666666666
58.46666666666667,59.96666666666667,58.5,59.43333333333333,59.666666666666664,59.4
58.9,60.36666666666667,58.93333333333333,59.9,59.96666666666667,59.766666666666666
59.36666666666667,60.833333333333336,59.4,60.333333333333336,60.3,60.2
59.766666666666666,61.3,59.733333333333334,60.8,60.733333333333334,60.46666666666667
60.13333333333333,61.766666666666666,60.166666666666664,61.333333333333336,61.06666666666667,60.86666666666667
60.5,62.13333333333333,60.6,61.9,61.63333333333333,61.233333333333334
60.86666666666667,62.36666666666667,61.03333333333333,62.36666666666667,62.13333333333333,61.53333333333333
61.333333333333336,62.56666666666667,61.5,62.7,62.6,61.93333333333333
61.733333333333334,62.96666666666667,61.93333333333333,63.13333333333333,62.833333333333336,62.266666666666666
62.233333333333334,63.43333333333333,62.46666666666667,63.5,63.13333333333333,62.46666666666667
62.53333333333333,63.666666666666664,62.7,63.96666666666667,63.53333333333333,62.833333333333336
62.7,64.13333333333334,63.166666666666664,64.1,64.06666666666666,63.233333333333334
63.166666666666664,64.4,63.46666666666667,64.33333333333333,64.46666666666667,63.7
63.53333333333333,64.66666666666667,63.9,64.73333333333333,64.76666666666667,64.16666666666667
63.8,65.06666666666666,64.3,65.26666666666667,65.13333333333334,64.53333333333333
64.16666666666667,65.36666666666666,64.6,65.76666666666667,65.56666666666666,64.9
64.63333333333334,65.7,64.83333333333333,66.1,65.83333333333333,65.26666666666667
64.9,65.96666666666667,65.2,66.36666666666666,66.06666666666666,65.8
65.33333333333333,66.36666666666666,65.5,66.86666666666666,66.36666666666666,66.16666666666667
65.66666666666667,66.7,65.9,67.23333333333333,66.56666666666666,66.5
66.06666666666666,67.06666666666666,66.06666666666666,67.5,66.9,66.73333333333333
66.43333333333334,67.4,66.26666666666667,67.73333333333333,67.33333333333333,67.03333333333333
66.73333333333333,67.73333333333333,66.7,68.03333333333333,67.53333333333333,67.43333333333334
66.96666666666667,68.1,67.1,68.5,67.83333333333333,67.56666666666666
67.36666666666666,68.33333333333333,67.46666666666667,68.8,68.23333333333333,67.96666666666667
67.7,68.63333333333334,67.76666666666667,69.13333333333334,68.53333333333333,68.46666666666667
67.9,68.9,68.06666666666666,69.36666666666666,68.86666666666666,68.73333333333333
68.16666666666667,69.13333333333334,68.46666666666667,69.7,69.06666666666666,69.1
68.4,69.56666666666666,68.93333333333334,70.06666666666666,69.3,69.4
68.73333333333333,69.76666666666667,69.36666666666666,70.36666666666666,69.6,69.66666666666667
69.06666666666666,70.06666666666666,69.56666666666666,70.76666666666667,69.86666666666666,69.9
69.46666666666667,70.33333333333333,69.83333333333333,71.03333333333333,70.16666666666667,70.23333333333333
69.8,70.56666666666666,70.2,71.5,70.5,70.66666666666667
70.03333333333333,70.8,70.5,71.63333333333334,70.83333333333333,71.26666666666667
70.3,71.2,70.7,71.9,71.03333333333333,71.46666666666667
70.56666666666666,71.33333333333333,70.96666666666667,72.23333333333333,71.23333333333333,71.96666666666667
70.73333333333333,71.8,71.23333333333333,72.5,71.4,72.4
70.9,72.13333333333334,71.5,72.7,71.66666666666667,72.73333333333333
