2.0,1.0
4.0,2.0
6.0,3.0
8.0,4.0
9.966666666666667,4.966666666666667
11.9,5.9
13.866666666666667,6.866666666666666
15.8,7.8
17.8,8.8
19.666666666666668,9.666666666666666
21.5,10.5
23.3,11.3
25.133333333333333,12.133333333333333
27.0,13.0
28.9,13.9
30.766666666666666,14.766666666666667
32.56666666666667,15.566666666666666
34.3,16.3
36.03333333333333,17.033333333333335
37.93333333333333,17.933333333333334
39.733333333333334,18.733333333333334
41.53333333333333,19.533333333333335
43.4,20.4
45.06666666666667,21.066666666666666
46.8,21.8
48.53333333333333,22.566666666666666
50.166666666666664,23.2
52.0,24.033333333333335
53.733333333333334,24.766666666666666
55.53333333333333,25.566666666666666
57.1,26.133333333333333
58.86666666666667,26.9
60.6,27.633333333333333
62.333333333333336,28.366666666666667
64.03333333333333,29.066666666666666
65.73333333333333,29.766666666666666
67.46666666666667,30.5
69.1,31.2
70.73333333333333,31.833333333333332
72.53333333333333,32.63333333333333
74.16666666666667,33.266666666666666
75.73333333333333,33.833333333333336
77.4,34.5
78.86666666666666,34.96666666666667
80.46666666666667,35.56666666666667
81.96666666666667,36.13333333333333
83.56666666666666,36.733333333333334
85.2,37.36666666666667
86.9,38.06666666666667
88.46666666666667,38.63333333333333
89.96666666666667,39.13333333333333
91.4,39.56666666666667
93.03333333333333,40.2
94.63333333333334,40.8
96.13333333333334,41.4
97.7,41.96666666666667
99.23333333333333,42.5
100.83333333333333,43.1
102.36666666666666,43.63333333333333
103.9,44.166666666666664
105.5,44.766666666666666
107.16666666666667,45.43333333333333
108.66666666666667,45.96666666666667
110.13333333333334,46.43333333333333
111.63333333333334,46.93333333333333
113.2,47.5
114.8,48.1
116.33333333333333,48.63333333333333
117.96666666666667,49.266666666666666
119.46666666666667,49.833333333333336
121.03333333333333,50.4
122.33333333333333,50.7
123.83333333333333,51.2
125.23333333333333,51.6
126.83333333333333,52.2
128.26666666666668,52.7
129.83333333333334,53.266666666666666
131.23333333333332,53.666666666666664
132.56666666666666,54.1
134.0,54.53333333333333
135.3,54.833333333333336
136.7,55.233333333333334
138.16666666666666,55.7
139.66666666666666,56.2
141.06666666666666,56.6
142.56666666666666,57.1
144.0,57.56666666666667
145.43333333333334,58.0
146.86666666666667,58.46666666666667
148.23333333333332,58.833333333333336
149.66666666666666,59.266666666666666
151.1,59.7
