clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
0.0002979913477803228,0.001257036463905459,0.00015418276413572892,0.0001715866613240181,0.00038687931927275517,0.0003698241660980696
0.00031702808869027904,0.001275388379758468,0.00015418276413572892,0.0001715866613240181,0.00038687931927275517,0.00037434577940969916
0.00031702808869027904,0.0012861514696094023,0.00015418276413572892,0.0001715866613240181,0.00040229380330907455,0.00037434577940969916
0.00031702808869027904,0.0013165669144483312,0.00017220078215374697,0.00017405287420751422,0.0004232731090276872,0.00037434577940969916
0.00031702808869027904,0.0013507577813566634,0.0002010926105468415,0.00018264846052109784,0.0004300758301161226,0.00038643183210488897
0.0003270230911890297,0.0013643933405539422,0.00021544187155989934,0.00018456626348602122,0.00044081812252132186,0.00038643183210488897
0.0003270230911890297,0.0014162767455494227,0.00021544187155989934,0.00018758777665981867,0.0004453774623289176,0.00038643183210488897
0.00033830722569591306,0.0014224495850555957,0.00021544187155989934,0.00018758777665981867,0.000461761010826308,0.00038643183210488897
0.00033830722569591306,0.0014363636677110865,0.00021544187155989934,0.00018758777665981867,0.000461761010826308,0.00038643183210488897
0.00036811882596026645,0.0014745787219609154,0.00021544187155989934,0.00018839876720366892,0.00047250330323150727,0.00039687133518454237
0.00036811882596026645,0.0014897062396477293,0.00021544187155989934,0.00019157034982339617,0.0004905333885863101,0.0004009891033541944
0.00036811882596026645,0.001499686279567889,0.00021544187155989934,0.00019157034982339617,0.0004969313412414604,0.00040795531721695994
0.00036811882596026645,0.001526824043498729,0.0002320091346480372,0.00019313757598980426,0.0005021815118720059,0.0004374055494097256
0.00036811882596026645,0.0015670087563217012,0.0002320091346480372,0.0001954344064789756,0.0005087769478303228,0.0004405060361861495
0.00036811882596026645,0.0015838564622115815,0.00024635839566109505,0.00019700163264538365,0.0005087769478303228,0.0004462611006428714
0.00036811882596026645,0.0016182848225721623,0.00024635839566109505,0.00020516622505141008,0.0005087769478303228,0.00047425003486366903
0.00036811882596026645,0.001648730955173681,0.0002639299999485664,0.00020670979223517177,0.0005141680740365873,0.00047425003486366903
0.00036811882596026645,0.0016661960857244675,0.0002639299999485664,0.00021378368845528494,0.0005176864752750645,0.00048412286749004304
0.00040390580275901,0.0016723689252306404,0.0002639299999485664,0.00021378368845528494,0.0005176864752750645,0.0005049838994595278
0.00040390580275901,0.0016836367699960594,0.00029146836662622257,0.00021442934544355338,0.0005176864752750645,0.0005080843862359517
0.00040390580275901,0.0016950836564429458,0.00029146836662622257,0.00021442934544355338,0.0005229366459056099,0.0005080843862359517
0.00040390580275901,0.0017236811039526726,0.0003032261561617898,0.00021442934544355338,0.0005340914216715226,0.0005327706398745752
0.00040390580275901,0.0017515507213868063,0.0003032261561617898,0.00021442934544355338,0.0005340914216715226,0.0005327706398745752
0.00040390580275901,0.0017743392861161058,0.0003032261561617898,0.00021442934544355338,0.0005359781785251669,0.0005327706398745752
0.00040390580275901,0.0018058063328150677,0.0003032261561617898,0.00021704989051692865,0.0005359781785251669,0.0005327706398745752
0.00040390580275901,0.0018289336606857514,0.0003032261561617898,0.00021951610340042475,0.0005359781785251669,0.0005396690946207121
0.00041812650810599527,0.0018400675559045799,0.00032930693135521205,0.00021951610340042475,0.0005359781785251669,0.0005517683081718313
0.00041812650810599527,0.0018608843976677726,0.00034578411046214894,0.000222687686020152,0.0005359781785251669,0.0005517683081718313
0.00041812650810599527,0.001888819304251755,0.0003608466198762173,0.000222687686020152,0.0005508570157115394,0.0005517683081718313
0.0004453096556850492,0.00192335934798676,0.0003608466198762173,0.0002233333430084204,0.0005508570157115394,0.0005677654982831293
0.0004453096556850492,0.0019514293873311834,0.0003608466198762173,0.0002241956275450718,0.0005648331589349857,0.0005776303498171136
0.00047965756109742235,0.001982077599354099,0.0003608466198762173,0.00022505791208172321,0.0005648331589349857,0.0005831757388261526
0.00047965756109742235,0.0020150620988955634,0.0003841967408275982,0.00022751848145747674,0.0005648331589349857,0.0005936414635775917
0.00047965756109742235,0.0020416557628492797,0.00039414698958381724,0.00022751848145747674,0.0005648331589349857,0.000608427504282846
0.0004890287540502853,0.002062046915225163,0.00040312929444324416,0.00023090188922578097,0.0005814247771841666,0.0006274842075716678
0.0005003128885571686,0.0020734938016720495,0.00040312929444324416,0.00023535524037251887,0.0005814247771841666,0.0006383142861185518
0.0005003128885571686,0.0020920414861066976,0.0004155439437294018,0.00024413872741687549,0.0005859841169917625,0.0006456419039100078
0.0005103078910559193,0.0021320321252457806,0.0004155439437294018,0.00024413872741687549,0.0005859841169917625,0.0006456419039100078
0.0005103078910559193,0.002156106413933079,0.00042989320474245957,0.00024808513673795017,0.0005982706386774734,0.0006520818833020737
0.0005103078910559193,0.0021610674696457342,0.0004485882879355798,0.0002520949168052079,0.0005982706386774734,0.0006520818833020737
0.0005103078910559193,0.0021913888312829716,0.0004485882879355798,0.0002520949168052079,0.0005982706386774734,0.0006520818833020737
0.00052401966947358,0.002216578547645843,0.00046538089918662944,0.000254500768525621,0.0006189512176924846,0.0006691509276174735
0.00052401966947358,0.0022469270163761033,0.00046538089918662944,0.0002661240352030781,0.0006189512176924846,0.0006880467553999905
0.00052401966947358,0.0022752446975425745,0.0004738475827866632,0.0002708043684428047,0.0006235105575000804,0.0006954888927818465
0.00052401966947358,0.002294962180580464,0.00048560537232223057,0.00027520132574834934,0.0006270289587385576,0.0007042967673138824
0.00052401966947358,0.0023024043179623198,0.00048560537232223057,0.000281424513149754,0.0006393323822588684,0.0007042967673138824
0.00052401966947358,0.0023157555488150855,0.0005030027279241791,0.0002935060577365216,0.0006393323822588684,0.0007316967568705753
0.00052401966947358,0.0023216793684940145,0.0005030027279241791,0.0003029352017691466,0.0006467923431475124,0.0007316967568705753
0.00052401966947358,0.002335440263571236,0.0005030027279241791,0.00030938936674473845,0.0006467923431475124,0.0007437828095657651
0.0005423447565177435,0.0023584540590609313,0.0005030027279241791,0.00031222914637783896,0.0006668004104002288,0.0007512249469476212
0.0005423447565177435,0.0024015524777028442,0.0005312376965666833,0.00031309143091449033,0.0006790869320859398,0.0007512249469476212
0.0005423447565177435,0.002407725317209017,0.0005312376965666833,0.0003188823435144176,0.0006790869320859398,0.0007512249469476212
0.0005423447565177435,0.0024219391112658435,0.0005312376965666833,0.00032359749331790656,0.0006827101204917367,0.000778231624709786
0.0005423447565177435,0.0024527428079429764,0.0005429954861022507,0.00032551529628282994,0.000689108073146887,0.000778231624709786
